25182
27304.5
32526
33820.5
34324.5
37000.5
36115.5
32713.5
33505.5
34420.5
28362
29430
28581
29419.5
38461.5
40881
41392.5
43560
43384.5
41464.5
39567
39531
37809
38107.5
34543.5
38524.5
51900
50145
49390.5
52452
47202
50644.5
48280.5
47869.5
44166
42733.5
40200
41737.5
55797
50457
57396
60444
53316
57924
51705
50887.5
47301
44553
46161
53088
61734
59106
64903.5
60286.5
60159
60765
54936
58734
50311.5
47730
51007.5
53865
64317
61962
64357.5
63633
64747.5
64291.5
59776.5
60511.5
50740.5
53700
52864.5
54585
67204.5
67401
70603.5
74361
66609
63775.5
62332.5
66250.5
56680.5
59956.5
57070.5
63787.5
78738
74292
78861
80736
79219.5
80931
73701
70479
66853.5
67663.5
66123
78022.5
89184
76251
86173.5
85944
77872.5
84033
75567
72772.5
65118
62095.5
67126.5
70605
84319.5
78261
88285.5
85938
80485.5
86410.5
69048
96333
75384
69534
68698.5
72478.5
81984
83130
84933
83466
91107
95725.5
75046.5
76234.5
68446.5
73033.5
71046
69552
84891
85452
91761
88617
93963
92994
81949.5
78616.5
69852
77364
69352.5
75312
94225.5
86361
92883
89227.5
94404
90771
87057
79693.5
74704.5
85392
70132.5
77547
96865.5
92592
93696
103687.5
107602.5
97327.5
80439
71658
73488
82327.5
75370.5
78027
99624
90430.5
98008.5
96294
97060.5
99627
85455
81255
77482.5
82948.5
76572
80896.5
100984.5
91792.5
102865.5
94897.5
93928.5
101713.5
86112
86575.5
76818
79950
75214.5
79801.5
90496.5
86035.5
89298
79122
79102.5
79632
66187.5
57426
47734.5
54268.5
51510
51405
61132.5
59328
62164.5
64354.5
68625
74814
54036
57652.5
51463.5
59773.5
51763.5
54301.5
76272
71689.5
73210.5
71643
75300
73516.5
67390.5
66862.5
63466.5
72007.5
63351
70002
87195
79438.5
78780
79243.5
78376.5
80596.5
74700
73281
70695
81448.5
68887.5
80737.5
96102
85162.5
93999
88167
87150
94920
81807
82345.5
79371
86812.5
79461
84876
99853.5
96706.5
104028
98334
103174.5
106891.5
88365
92314.5
88315.5
93010.5
81583.5
88498.5
110926.5
107307
115333.5
105795
112407
114561
101370
102247.5
94692
106900.5
94467
95835
120280.5
116341.5
122082
116980.5
121668
122217
111534
109932
